,Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Attrition,Gender,OverTime,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
154,32,967,8,3,155,2,43,3,3,4,15589,1,14,4,0,2,3,9,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
155,29,1496,1,1,156,4,41,3,2,3,26283,1,13,1,1,1,3,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
156,51,1169,7,4,157,2,34,2,2,3,13983,2,17,3,0,2,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
157,58,1145,9,3,158,2,75,2,1,2,11873,4,20,2,1,3,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
158,40,630,4,4,159,3,67,2,3,4,8552,7,11,1,1,2,2,12,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
159,34,303,2,4,160,3,75,3,1,3,11314,6,18,4,1,3,3,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
160,22,1256,19,1,161,3,80,3,1,4,11992,1,24,1,2,6,3,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
161,27,691,9,3,162,4,57,3,1,2,5970,6,18,4,1,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
162,28,440,21,3,163,3,42,3,1,4,6672,1,11,3,1,2,1,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
163,57,334,24,2,164,3,83,4,3,4,23402,3,16,2,1,2,1,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,27,1450,3,3,165,3,79,2,1,3,25326,1,15,4,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
165,50,1452,11,3,166,3,53,3,5,2,17053,3,15,2,0,5,3,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
166,41,465,14,3,167,1,56,3,1,3,4609,4,12,1,1,2,3,9,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,30,1339,5,3,168,2,41,3,3,4,8053,2,12,3,1,2,3,10,7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168,38,702,1,4,169,1,59,2,2,4,12930,4,22,3,0,2,4,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
169,32,120,6,5,170,3,43,3,1,3,12430,3,20,1,0,2,3,5,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
170,27,1157,17,3,171,3,51,3,1,2,13364,0,16,4,1,3,2,5,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
171,19,602,1,1,172,3,100,1,1,1,20989,0,21,1,0,5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
172,36,1480,3,2,173,4,30,3,1,2,15062,4,12,3,0,3,2,8,7,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
173,30,111,9,3,174,3,66,3,2,1,11012,1,11,3,2,4,3,12,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
174,45,1268,4,2,175,3,30,3,2,1,6319,4,11,1,1,3,4,5,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,56,713,8,3,176,3,67,3,1,1,13939,4,18,3,1,3,3,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,33,134,2,3,177,3,90,3,1,4,10515,0,14,1,0,2,4,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
177,19,303,2,3,178,2,47,2,1,4,9241,1,22,3,0,3,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
178,46,526,1,2,179,2,92,3,3,1,2137,1,25,3,3,2,3,24,15,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
179,38,1380,9,2,180,3,75,3,1,4,6319,1,12,3,0,3,3,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
180,31,140,12,1,181,3,95,3,1,4,6984,8,23,3,1,0,3,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
181,34,629,27,2,182,4,95,3,1,2,5711,2,15,4,0,3,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
182,41,1356,20,2,183,2,70,3,1,2,21728,1,22,4,0,5,2,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
183,50,328,1,3,184,3,86,2,1,3,3425,2,15,4,1,2,2,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
184,53,1084,13,2,185,4,57,4,2,1,26250,1,11,3,2,3,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185,33,931,14,3,186,4,72,3,1,2,4673,1,13,4,1,5,3,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
186,40,989,4,1,187,4,46,3,5,3,6499,1,14,2,1,2,3,20,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
187,55,692,14,4,188,3,61,4,5,2,13339,8,11,4,0,3,3,24,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
188,34,1069,2,1,189,4,45,2,2,3,14074,1,17,3,0,2,2,10,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
189,51,313,3,3,190,4,98,3,4,2,7192,3,18,3,0,6,3,7,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
190,52,699,1,4,191,3,65,2,5,3,5678,0,14,1,1,5,3,33,11,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
191,27,894,9,3,192,4,99,3,1,2,11781,1,16,4,0,2,2,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
192,35,556,23,2,193,2,50,2,2,3,15497,3,13,1,0,1,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
193,43,1344,7,3,194,4,37,4,1,4,5228,4,14,4,3,3,4,5,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
194,45,1195,2,2,195,1,65,2,4,4,20462,9,23,4,1,1,3,20,11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
195,37,290,21,3,196,2,65,4,1,1,22977,1,12,1,1,3,2,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
196,35,138,2,3,197,2,37,3,2,2,15986,5,11,4,0,5,3,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
197,42,926,21,2,198,3,36,3,2,3,16439,2,16,2,1,5,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
198,38,1261,2,4,199,4,88,3,2,3,7259,9,14,2,0,3,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
199,38,1084,29,3,200,4,54,3,2,4,4185,3,18,1,1,3,1,7,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
200,27,472,1,1,201,3,60,2,2,1,9679,5,19,3,1,1,3,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
201,49,1002,18,4,202,4,92,3,2,4,23793,1,15,1,2,0,3,7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,34,878,10,4,203,4,43,3,1,3,5972,1,17,4,1,4,4,5,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
203,40,905,19,2,204,3,99,3,2,4,16523,8,15,3,1,2,4,7,3,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
204,38,1180,29,1,205,2,70,3,2,1,11354,7,19,2,0,2,3,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
205,29,121,27,3,206,2,35,3,3,4,24525,1,22,4,3,3,2,10,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
206,22,1136,5,3,207,4,60,4,1,2,12392,1,16,1,1,2,2,4,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207,36,635,18,1,208,2,73,3,1,4,7703,1,13,1,0,2,3,8,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
208,40,1151,9,5,209,4,63,2,2,4,14242,9,14,4,1,5,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,46,644,1,4,210,4,97,3,3,1,12368,7,16,3,1,3,3,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,32,1045,4,4,211,4,32,1,3,4,25812,1,11,3,0,2,2,14,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
211,30,829,1,1,212,3,88,2,3,3,20925,1,22,3,0,2,3,11,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
212,27,1242,20,3,213,4,90,3,2,3,12916,1,14,4,0,2,3,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
213,51,1469,8,4,214,2,81,2,3,2,15736,5,16,4,2,5,1,10,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
214,30,1005,3,3,215,4,88,3,1,1,8556,5,11,3,0,5,3,5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
215,41,896,6,3,216,4,75,3,3,4,14674,3,18,3,0,3,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
216,30,334,26,4,217,3,52,2,2,1,22967,5,15,3,0,5,2,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
217,29,992,1,3,218,3,85,3,1,3,19757,0,14,4,0,1,2,6,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
218,45,1052,6,3,219,4,57,2,3,4,16840,6,12,4,0,2,3,19,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
219,54,1147,3,3,220,4,52,3,2,1,17011,2,14,4,1,4,3,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
220,36,1396,5,2,221,4,62,3,2,2,9945,8,16,4,0,3,4,13,3,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,33,147,4,4,222,3,47,2,1,2,13248,6,21,4,0,3,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
222,37,663,11,3,223,2,47,3,3,4,10056,1,14,3,3,1,3,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
223,38,119,3,3,224,1,76,3,3,3,9647,0,12,3,2,6,2,16,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,31,979,1,4,225,3,90,1,2,3,4381,0,12,4,1,2,3,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
225,59,142,3,3,226,3,70,2,1,4,8456,3,17,1,1,6,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
226,37,319,4,4,227,1,41,3,1,4,2539,4,17,3,1,2,3,9,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,29,1413,1,1,228,2,42,3,3,4,6599,1,14,4,1,5,3,11,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
228,35,944,1,3,229,3,92,3,3,3,9096,1,14,1,0,3,4,10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
229,29,896,18,1,230,3,86,2,1,4,14961,1,13,3,0,3,2,4,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
230,52,1323,2,3,231,3,89,2,1,4,3300,7,15,2,0,3,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
231,42,532,4,2,232,3,58,3,5,4,4933,1,11,4,0,3,3,22,11,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
232,59,818,6,2,233,2,52,3,1,3,25657,8,17,4,0,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
233,50,854,1,4,234,4,68,3,5,4,24118,3,11,3,1,3,2,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
234,33,813,14,3,235,3,58,3,1,4,22149,5,13,3,1,2,1,5,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
235,43,1034,16,3,236,4,80,3,4,4,7744,5,22,3,1,3,3,17,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
236,33,465,2,2,237,1,39,3,1,1,21509,7,20,1,0,3,4,9,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
237,52,771,2,4,238,1,79,2,5,3,21030,1,18,4,0,2,4,33,15,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
238,32,1401,4,2,239,3,56,3,1,2,20990,2,11,1,1,5,3,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
239,32,515,1,3,240,4,62,2,1,3,9571,0,14,4,0,2,1,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,39,1431,1,4,241,3,96,3,1,3,15417,7,14,3,3,1,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
241,32,976,26,4,242,3,100,3,2,4,12069,0,18,1,0,2,3,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
242,41,1411,19,2,243,3,36,3,2,1,19877,2,16,1,2,2,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,40,1300,24,2,244,1,62,3,2,4,24447,1,17,1,2,3,3,9,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
244,45,252,1,3,245,3,70,4,5,4,15970,0,11,3,1,2,3,24,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
245,31,1327,3,4,246,2,73,3,3,3,13523,9,12,1,1,3,3,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
246,33,832,5,4,247,3,63,2,1,4,14776,1,13,3,1,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
247,34,470,2,4,248,4,84,2,2,1,23687,6,13,2,1,3,3,11,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
248,37,1017,1,2,249,3,83,2,1,1,18697,2,14,1,1,2,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
249,45,1199,7,4,250,1,77,4,2,3,5118,4,17,4,1,1,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,37,504,10,3,251,1,61,3,3,3,22573,6,11,2,2,5,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
251,39,505,2,4,252,3,64,3,3,3,6420,0,25,4,0,1,3,19,11,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
252,29,665,15,3,253,3,60,3,1,4,22673,1,19,1,0,1,3,6,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
253,42,916,17,2,254,4,82,4,2,1,23016,3,13,3,0,1,3,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
254,29,1247,20,2,255,4,45,3,2,4,10732,2,14,4,1,2,3,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
255,25,685,1,3,256,1,62,3,2,3,7505,0,12,4,2,3,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
256,42,269,2,3,257,4,56,2,1,1,8007,0,11,3,1,4,3,9,7,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
257,40,1416,2,2,258,1,49,3,5,3,5949,0,19,4,1,5,3,21,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
258,51,833,1,3,259,3,96,3,1,4,23231,1,11,2,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
259,31,307,29,2,260,3,71,2,1,2,11652,0,11,2,0,2,4,5,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
260,32,1311,7,3,261,2,100,4,1,2,26062,1,20,3,0,3,1,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
261,38,1327,2,2,262,4,39,2,2,4,19682,3,18,4,1,0,3,8,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
262,32,128,2,1,263,4,84,2,2,1,19737,4,13,4,0,5,3,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
263,46,488,2,3,264,3,75,1,4,2,14977,3,12,2,1,2,2,7,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
264,28,529,2,4,265,1,79,3,1,3,14935,2,11,3,0,5,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
265,29,1210,2,3,266,1,78,2,2,2,3687,2,19,2,2,2,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
266,31,1463,23,3,267,2,64,2,2,4,14408,0,21,2,1,2,3,9,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
267,25,675,5,2,268,2,85,4,2,1,18384,1,12,4,2,2,3,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,45,1385,20,2,269,3,79,3,4,4,7501,0,14,2,0,2,3,20,4,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
269,36,1403,6,3,270,4,47,3,1,4,20251,0,11,3,1,4,3,15,10,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
270,55,452,1,3,271,4,81,3,5,1,18938,0,14,3,0,2,3,36,4,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
271,47,666,29,4,272,1,88,3,3,2,10268,1,12,4,1,2,2,10,9,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
272,28,1158,9,3,273,4,94,3,1,4,2613,1,23,4,1,3,2,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
273,37,228,6,4,274,3,98,3,2,4,22825,4,14,2,1,5,4,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
274,21,996,3,2,275,4,100,2,1,3,10531,1,17,1,0,4,4,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
275,37,728,1,4,276,1,80,3,3,4,11677,2,18,1,2,2,3,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
276,35,1315,22,3,277,2,71,4,3,2,19100,7,18,2,1,6,2,7,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,38,322,7,2,278,1,44,4,2,1,19191,1,24,3,1,3,3,8,7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
278,26,1479,1,3,279,3,84,3,2,2,26767,1,20,1,1,6,1,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279,50,797,4,1,280,1,96,3,5,2,15815,3,14,1,2,4,2,10,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,53,1070,3,4,281,3,45,3,4,3,21016,3,16,4,3,5,2,5,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
281,42,635,1,1,282,2,99,3,2,3,24532,1,25,3,0,3,3,20,11,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
282,29,442,2,2,283,2,44,3,2,4,20260,1,18,1,0,3,2,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
283,55,147,20,2,284,2,37,3,2,4,15972,3,19,4,1,4,3,10,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
284,26,496,11,2,285,1,60,3,2,1,22722,1,13,3,1,3,3,5,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
285,37,1372,1,3,286,4,42,3,1,4,15881,1,12,2,0,3,3,17,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,44,920,24,3,287,4,43,3,1,3,19920,3,22,4,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287,38,688,23,4,288,4,82,3,2,4,18899,9,14,2,1,2,3,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,26,1449,16,4,289,1,45,3,1,2,14180,2,13,4,1,2,3,3,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
289,28,1117,8,2,290,4,66,3,1,4,4488,1,21,4,0,3,3,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
290,49,636,10,4,291,3,35,3,5,1,25594,9,11,4,0,4,3,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
291,36,506,3,3,292,3,30,3,2,2,26285,4,12,4,0,2,3,8,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
292,31,444,5,3,293,4,84,3,1,2,3909,1,11,3,1,5,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
293,26,950,4,4,294,4,48,2,2,4,8450,1,12,2,0,0,3,8,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
294,37,889,9,3,295,2,53,3,1,4,11411,1,12,3,3,3,2,4,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
295,42,555,26,3,296,3,77,3,4,2,14864,5,14,4,1,2,4,20,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
296,18,230,3,3,297,3,54,3,1,3,25233,1,13,3,0,2,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297,35,1232,16,3,298,3,96,3,3,2,5100,0,15,3,2,3,2,11,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
298,36,566,18,4,299,3,81,4,1,4,7122,4,18,4,2,2,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
299,51,1302,2,3,300,4,84,1,2,2,16321,5,18,4,1,3,3,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
300,41,334,2,4,301,4,88,3,4,2,15896,1,19,2,0,2,3,22,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
301,18,812,10,3,302,4,69,2,1,3,9724,1,12,1,0,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
302,28,1476,16,2,303,2,68,4,2,1,4824,0,19,3,0,2,3,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
303,31,218,7,3,304,2,100,4,2,4,12241,4,11,2,1,3,2,8,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
304,39,1132,1,3,305,3,48,4,3,4,10942,0,17,1,3,5,2,18,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
305,36,1105,24,4,306,2,47,3,2,2,6927,7,15,3,1,3,3,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
306,32,906,7,3,307,4,91,2,2,3,16985,1,14,3,1,3,2,13,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
307,38,849,25,2,308,1,81,2,3,2,26707,3,17,3,1,2,3,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
308,58,390,1,4,309,4,32,1,2,3,17056,2,13,4,1,2,3,5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,31,691,5,4,310,3,86,3,1,4,10077,0,12,3,1,4,3,5,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
310,31,106,2,3,311,1,62,2,2,1,17822,3,12,4,0,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
311,45,1249,7,3,312,1,97,3,3,1,20308,1,18,1,1,2,3,24,9,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,31,192,2,4,313,3,32,3,1,4,7747,0,18,2,1,2,1,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
